2021161074449,2021,161074449,2,5,0,14,14,5,1,0,0,2,1,0,0,0,1,1,6,6,1,37,7,999,1,7,BMW S 1000,10,E01029507,0,-1
2021161124688,2021,161124688,2,5,0,18,19,4,8,0,0,1,2,0,0,0,1,1,5,6,1,42,7,999,1,4,BMW S 1000,-1,-1,0,-1
2021320678946,2021,320678946,2,5,0,18,19,5,1,0,0,8,0,0,0,0,4,1,6,6,1,51,8,999,1,2,BMW S 1000,5,E01018102,0,-1
2021440079538,2021,440079538,1,5,0,9,9,4,2,0,0,8,0,0,0,0,0,1,6,6,1,38,7,999,1,2,BMW S 1000,6,E01023121,0,-1
2021501061972,2021,501061972,1,5,0,18,19,1,5,0,0,0,0,0,0,0,4,1,6,6,1,57,9,999,1,4,BMW S 1000,10,E01032623,0,-1
2021451096054,2021,451096054,1,5,0,17,19,2,6,0,0,1,1,0,0,0,3,1,5,6,1,52,8,999,1,1,BMW S 1000,4,E01030383,0,-1
2021421104343,2021,421104343,2,5,0,18,19,5,1,0,0,8,0,10,7,2,3,1,2,2,1,55,8,999,1,7,BMW S 1000,6,E01021372,0,-1
2021101073428,2021,101073428,3,5,0,3,3,1,5,0,0,3,5,0,0,0,2,1,6,6,1,51,8,999,1,3,BMW S 1000,3,E01008576,0,-1
2021471050404,2021,471050404,2,5,0,13,13,3,7,0,0,2,0,0,7,0,1,1,5,6,1,48,8,999,1,3,BMW S 1000,8,E01021061,0,-1
2021351034121,2021,351034121,1,5,0,17,19,8,4,0,0,0,0,0,1,0,4,1,5,6,1,56,9,999,1,1,BMW S 1000,9,E01027322,0,-1
2021361080804,2021,361080804,2,5,0,8,8,3,5,0,0,6,0,0,0,0,2,1,5,6,1,53,8,999,1,1,BMW S 1000,6,E01026549,0,-1
2021010324695,2021,010324695,2,5,0,18,19,3,7,0,0,2,2,0,0,0,1,1,6,6,1,30,6,999,1,4,BMW S 1000,-1,-1,0,-1
2021430449079,2021,430449079,2,5,0,18,19,6,2,0,0,8,0,0,0,0,1,1,6,6,1,33,6,999,1,3,BMW S 1000,5,E01016642,0,-1
2021010295238,2021,010295238,2,5,0,99,99,9,9,99,99,9,9,99,9,99,9,1,6,6,3,42,7,999,1,5,BMW S 1000,5,E01004057,0,-1
2021141056141,2021,141056141,1,5,0,18,19,6,2,0,0,1,0,0,0,0,1,1,5,6,1,43,7,999,1,1,BMW S 1000,3,E01032550,0,-1
2021430364106,2021,430364106,1,5,0,11,11,5,2,0,0,8,0,0,0,0,4,1,6,6,1,59,9,999,1,2,BMW S 1000,8,E01023360,0,-1
2021991089734,2021,991089734,1,5,0,7,7,1,5,0,0,0,2,0,8,0,4,1,5,6,1,46,8,999,1,6,BMW S 1000,8,E01005056,0,-1
2021010343243,2021,010343243,1,5,0,11,11,7,3,2,2,2,0,0,0,0,1,1,6,6,1,33,6,999,1,2,BMW S 1000,5,E01033734,0,-1
2021010324083,2021,010324083,2,5,0,5,5,1,5,0,0,1,0,0,0,0,3,1,6,6,1,37,7,999,1,0,BMW S 1000,2,E01001912,0,-1
2021221056241,2021,221056241,1,5,0,17,19,4,1,0,0,0,1,0,1,10,1,1,5,6,1,31,6,999,1,7,BMW S 1000,8,E01032127,0,-1
2021471091242,2021,471091242,1,5,0,9,9,4,2,0,0,8,0,0,0,0,4,1,5,6,1,30,6,999,1,10,BMW S 1000,6,E01021008,0,-1
2021122100389,2021,122100389,2,5,0,13,13,7,3,0,0,1,0,0,7,0,1,1,6,6,3,32,6,999,1,2,BMW S 1000,-1,-1,0,-1
2021010313053,2021,010313053,1,5,0,18,19,1,5,0,0,1,0,0,0,0,1,1,6,6,1,29,6,999,1,6,BMW S 1000,3,E01004427,0,-1
2021371090888,2021,371090888,1,5,0,13,13,4,8,0,0,0,5,0,1,0,1,1,5,6,1,28,6,999,1,8,BMW S 1000,4,E01030161,0,-1
2021543874421,2021,543874421,1,5,0,18,19,1,5,0,0,0,0,0,0,0,3,1,6,6,2,57,9,999,1,7,BMW S 1000,7,E01031866,0,-1
2021471116776,2021,471116776,1,5,0,14,14,6,2,0,0,0,0,0,0,0,1,1,5,6,1,67,10,999,1,5,BMW S 1000,2,E01021179,0,-1
2021991052821,2021,991052821,1,5,0,17,19,1,6,0,0,5,2,0,1,0,3,1,5,6,1,47,8,999,1,0,BMW S 1000,6,-1,0,-1
2021010307105,2021,010307105,2,5,0,18,19,7,3,0,0,1,0,0,0,0,1,1,2,2,1,32,6,999,1,7,BMW S 1000,3,E01023310,0,-1
2021991074702,2021,991074702,2,5,0,18,19,3,7,0,0,0,0,0,1,11,1,1,5,6,1,27,6,999,1,8,BMW S 1000,5,-1,0,-1
2021031032043,2021,031032043,2,4,0,3,3,4,8,0,0,0,0,0,0,0,2,1,1,1,1,42,7,450,1,6,-1,7,E01019344,0,-1
2021131055857,2021,131055857,1,4,0,14,14,7,3,0,0,0,1,4,0,0,3,1,5,6,1,54,8,450,1,6,-1,9,E01010953,0,-1
2021552100851,2021,552100851,2,5,0,14,14,8,4,0,0,8,1,0,0,0,1,1,6,6,1,49,8,1198,1,8,DUCATI MULTISTRADA,10,E01015396,0,-1
2021351027337,2021,351027337,1,5,0,17,19,2,7,0,0,0,0,0,1,9,1,1,6,6,1,61,9,1198,1,5,DUCATI MULTISTRADA,9,E01027084,0,-1
2021501105362,2021,501105362,2,5,0,16,19,3,7,0,0,1,2,0,0,0,1,1,2,2,1,54,8,1158,1,0,DUCATI MULTISTRADA,2,E01015157,0,-1
202163D091421,2021,63D091421,1,4,0,18,19,4,8,0,0,0,1,12,0,0,1,1,6,6,1,57,9,1262,1,3,DUCATI MULTISTRADA,5,E01014004,0,-1
2021122101267,2021,122101267,2,5,0,18,19,6,2,0,0,0,0,0,7,0,1,1,6,6,1,52,8,1198,1,4,DUCATI MULTISTRADA,10,E01014873,0,-1
2021161099270,2021,161099270,1,5,0,16,19,3,1,0,0,3,1,0,0,0,3,1,5,6,1,52,8,1158,1,0,DUCATI MULTISTRADA,10,E01013044,0,-1
2021141093669,2021,141093669,1,5,0,11,11,5,1,1,1,0,2,0,0,0,4,1,2,2,1,48,8,1158,1,0,DUCATI MULTISTRADA,10,E01018658,0,-1
2021010293954,2021,010293954,1,5,0,18,19,1,5,0,0,8,0,0,0,0,1,1,6,6,1,61,9,1198,1,8,DUCATI MULTISTRADA,3,E01001661,0,-1
2021421030663,2021,421030663,2,5,0,3,3,2,6,0,0,1,0,0,0,0,1,1,5,6,1,66,10,937,1,1,DUCATI MULTISTRADA,5,E01003791,0,-1
2021131048027,2021,131048027,1,5,0,18,19,1,1,0,0,1,1,0,0,0,1,1,5,6,1,64,9,937,1,2,DUCATI MULTISTRADA,8,E01011091,0,-1
2021520104268,2021,520104268,1,5,5,18,19,1,5,0,0,0,0,12,0,0,1,1,6,6,1,51,8,1198,1,11,DUCATI MULTISTRADA,8,E01029225,0,-1
2021501051326,2021,501051326,1,4,0,4,4,3,7,0,0,0,0,0,0,0,2,1,6,6,1,54,8,1158,1,0,DUCATI MULTISTRADA,2,E01015157,0,-1
2021010298914,2021,010298914,1,5,0,99,99,9,9,99,99,0,9,99,9,99,9,1,2,2,1,35,6,1262,1,2,DUCATI MULTISTRADA,8,E01000989,0,-1
2021122100548,2021,122100548,1,5,0,16,19,3,7,0,0,6,0,0,0,0,4,1,6,6,3,-1,-1,1262,1,3,DUCATI MULTISTRADA,-1,-1,0,-1
2021991081692,2021,991081692,1,5,0,17,19,1,5,0,0,0,1,0,7,0,3,1,5,6,1,36,7,937,1,4,DUCATI MULTISTRADA,-1,-1,0,-1
2021547213121,2021,547213121,1,5,0,18,19,8,4,0,0,0,2,0,0,0,4,1,6,6,1,62,9,1078,1,12,DUCATI MULTISTRADA,10,E01022873,0,-1
2021552100487,2021,552100487,2,19,0,4,4,7,3,0,0,0,0,0,0,0,2,1,6,6,1,35,6,2442,2,4,-1,8,E01029206,0,-1
2021041107460,2021,041107460,2,3,0,18,19,1,5,0,0,1,0,0,0,0,3,1,2,2,1,27,6,125,1,10,-1,6,E01012618,0,-1
2021411022699,2021,411022699,2,5,0,14,14,4,7,0,0,0,0,0,0,0,1,1,6,6,2,33,6,998,1,9,-1,7,E01023527,0,-1
2021010316331,2021,010316331,1,5,0,99,99,9,9,0,0,8,0,0,0,0,3,1,2,2,1,48,8,998,1,3,-1,5,E01021498,0,-1
